key,nome,nomeunita1,daprof,aprof,litologia,etarel,a
8877251,ADA 1,,3031.7,3581.7,CALCARI,CRETACEO,
6536002,CONCORDIA 1,MAIOLICA,3033.0,3055.0,,CRETACEO INFERIORE-TITONICO SUPERIORE,
5144003,MONTEFIASCONE 1,PERDITA TOTALE DI CIRCOLAZIONE,3035.0,3085.0,ROCCE MOLTO FRATTURATE,NON DEFINITA,
4466002,BENEVENTO 2,,3036.0,3050.0,MARNA GRIGIO CHIARA,PLIOCENE,
1962003,CAMMARATA 3,,3037.0,3261.0,CALCARI E CALCARI SELCIFERI CON INT,CRETACEO,
920005,VALENTANO 4,FILONE STRATO,3040.0,3060.0,"LAVE,SIENITI,MINERALIZZAZIONI",QUATERNARIO,
6535016,CAVONE 15D,MAIOLICA,3042.5,3044.5,CALCARI,NEOCOMIANO,
1000167,ALESSANDRA 1,MARNE A FUCOIDI,3043.5,3052.5,PACKSTONE FOSSILIFERI CON INTERCALAZIONI DI MARNA,APTIANO,ALBIANO
6535016,CAVONE 15D,ROSSO AMMONITICO,3044.5,3055.5,CALCARI,MALM,
5744001,PIEVE S.STEFANO 1,CALCARE MASSICCIO,3048.5,3122.5,PACKSTONE-GRAINSTONE INTRACLASTICO POCO FOSSILIFERO,LIAS INF.,
6823009,PANDINO 1,,3049.65,3112.15,MARNE E ARENARIE,OLIGOCENE,
391385,ANEMONE 5 DIR A,,3050.0,3675.0,SABBIE E ARGILLE CON GAS,,
4466002,BENEVENTO 2,,3050.0,3061.0,MDST ROSATO ARGILLOSO,MIOCENE SUPERIORE,
1000167,ALESSANDRA 1,CALCARI AD APTICI-MAIOLICA,3052.5,3257.5,BRECCIOLE CALCAREE A FRAMMENTI DI BIOLITITE CON INTERCALAZIONI DI MUDSTONE FOSSILIFERI A RADIOLARI,,
6226001,PONTREMOLI 1,,3052.75,3513.75,SCISTI,CARBONIFERO,
6443007,BORECA 1,,3054.5,3128.5,MARNE SILTOSO-ARENACEE,MIOCENE,
6535015,CAVONE 14D,MAIOLICA,3055.0,3062.0,CALCARI,CRETACEO INF.,TITONICO
6536002,CONCORDIA 1,CALCARI AD APTICI,3055.0,3068.0,,MALM,
1007552,S.BIAGIO PEDASO 1,BISCIARO,3055.0,3240.0,MARNE CON INTERCALZIONI DI CALCARE ARGILLOSO,MIOCENE INF,
6535016,CAVONE 15D,LUMACHELLA A POSIDONIA ALPINA,3055.5,3074.5,CALCARI,DOGGER,
6720002,BATTUDA 1,,3057.1,3927.1,MARNE E GESSI,MIOCENE,
1962001,POZZILLO 1,,3060.0,3372.0,MARNE E CALCARI MARNOSI,MIOCENE,
920005,VALENTANO 4,S.FIORA,3060.0,3340.0,"ARGILLITI,MARNE,SILTITI,AREN.,BIOCA",EOCENE,CRETACEO
6535018,CAVONE 18,MAIOLICA,3060.1,3162.1,CALCARI,NEOCOMIANO,TITONICO
4466002,BENEVENTO 2,,3061.0,3077.0,BRECCIA ROSSASTRA A CLASTI CARBONATICI E MATRICE ARGILLOSA,MIOCENE SUPERIORE,
6535015,CAVONE 14D,ROSSO AMMONITICO,3062.0,3095.0,CALCARI,MALM,DOGGER
6535003,CAVONE DI CARPI 1,,3064.55,4769.55,"CALCARI DOLOMITICI,CALCARI CON SELCE",GIURASSICO,
6536002,CONCORDIA 1,CALCARI A POSIDONIA,3068.0,3096.0,,DOGGER,
4366001,BENEVENTO 3,,3070.0,3723.0,CALCARI,CRETACEO,
6535012,CAVONE 10,ROSSO AMMONITICO,3070.0,3150.0,CALCARI,MALM,
6535016,CAVONE 15D,CALCARI GRIGI DI NORIGLIO,3074.5,3242.5,CALCARI,LIAS,
1000873,VOLPAGO 1,,3075.0,3285.0,MARNE ARGILLOSE E SILTOSE INTERCALATE A LIVELLI CALCAREI,EOCENE MEDIO-SUP,EOCENE MEDIO-SUP
5558005,ORATA MARE 1D,SCAGLIA CINEREA,3076.0,3245.0,MARNE E CALCARI ARGILLOSI,OLIGOCENE,
4466002,BENEVENTO 2,,3077.0,3085.0,"WKST GRIGIO ARGILLOSO FOSSILIFERO, INTRACLASTICO CON FOSFATI",MIOCENE SUPERIORE,
671124,BOSCARETO 1,,3078.0,3579.0,MARNE E ARENARIE,,
6536005,BIGNARDI 1D,SCAGLIA,3079.4,3201.4,CALCARI MARNOSI,EOCENE MED.,TURONIANO
6535011,CAVONE 9,CALCARI GRIGI DI NORIGLIO,3083.25,3220.25,CALCARI,LIAS SUP.,LIAS MED.
4466002,BENEVENTO 2,,3085.0,3112.0,"MDST/WKST NOCCIOLA FOSSILIFERO, BRECCIATO E RICRISTALLIZZATO NELLA PARTE ALTA",MIOCENE SUPERIORE,
5144003,MONTEFIASCONE 1,SERIE E FORMAZIONI INDEFINITE,3085.0,3124.0,CALCARI MARNOSI E MARNE,EOCENE,PALEOCENE
621466,GELA 90 DIR A,,3086.0,3442.0,MARNE E ARGILLE,,
6529005,S.ALESSANDRO 1A DIR.,PORTO CORSINI,3086.5,3498.0,,PLIOCENE INFERIORE,
6536005,BIGNARDI 1D,SCAGLIA,3087.0,3209.0,,TURONIANO-SENONIANO-PALEOCENE-EOCENE MEDIO/INFERIORE,
1860001,PREZIOSO 1,HYBLA,3087.15,3216.15,MARNE,ALBIANO,NEOCOMIANO
6529004,S.ALESSANDRO 1,FORMAZIONE DI PORTO CORSINI,3087.5,3502.5,,PLIOCENE INFERIORE,
709221,ELEONORA 11X,,3090.0,3325.0,"ARGILLE, SABBIE E ARENARIE",,
3775002,M.ALPI 1,,3092.2,3597.2,"CALCARENITI,ARGILLITI,GESSI,BRECCE,",MESSINIANO,SENONIANO
6535010,CAVONE 8D,CALCARI GRIGI DI NORIGLIO,3093.8,3317.8,CALCARI,LIAS INF.,
957676,RADICONDOLI 26,,3094.0,3692.0,,,
6535015,CAVONE 14D,CALCARI GRIGI DI NORIGLIO,3095.0,3392.0,CALCARI,LIAS SUP.,LIAS INF.
6536002,CONCORDIA 1,CALCARI GRIGI DI NORIGLIO,3096.0,3852.0,,LIAS INFERIORE-MEDIO,
6445002,POMPOSA 1,ARGILLE DEL SANTERNO,3101.0,3266.0,ARGILLE,PLIOCENE MED.,
6720001,CERRO 1,COLOMBACCI,3102.0,3228.0,,MESSINIANO,
288458,DARIA SE 1,,3107.0,3172.0,MARNE,,
4466002,BENEVENTO 2,,3112.0,3185.0,MARNA ROSSA,EOCENE,
6536009,"CAVONE 20D""A""",,3117.0,3262.0,MARNE E CALCARI,ALBIANO,LIAS MED.
6729001,ALFIANELLO 2,MARNOSO ARENACEA,3118.2,3593.2,ALTERNANZE DI ARENARIE E MARNE,TORTONIANO,SERRAVALLIANO
6922014,SEREGNA 2,,3120.0,4080.0,"SABBIE,MARNE",EOCENE,PALEOCENE
5744001,PIEVE S.STEFANO 1,,3122.5,3285.5,PREVALENTI SILTSTONE E ARENARIE SUBLITICHE CON SUBORDINATI LIVELLI DI ARGILLITI SILTOSE,,
1006473,SPARVIERO 1 BIS,MAIOLICA,3135.0,3333.0,"INTERCALAZIONI DI CALCARE TIPO MDST, FOSSILIFERO DA MEDIAMENTE DURO A DURO, BIANCASTRO E TIPO MDST GRIGIO CHIARO CON VENATURE ARGILLOSE GRIGIE, DA MEDIAMENTE DURO A TENERO, LISTE DI SELCE DA GRIGIASTRA AD INCOLORE. PRESENZA DI STILOLITI RIEMPITE DA MATERIALE ARGILLOSO",TITONIANO-BARREMIANO,
1761001,PERLA 1,,3137.0,4041.0,DOLOMIE CON ARGILLE,TRIAS,
4371001,CANDELA 2,,3140.0,3151.0,MARNE VERDASTRE,ETA' IMPRECISATA,
6535012,CAVONE 10,LUMACHELLA A POSIDONIA ALPINA,3150.0,3191.5,CALCARI,DOGGER,
5533001,MONTEVERDI 7,GNEISS ANFIBOLITICI,3150.0,3480.0,GNEISS,PRECAMBRIANO,
4371001,CANDELA 2,,3151.0,3215.0,CALCARI FOSSILIFERI,EOCENE,
1008544,S.FILIPPO 1,,3155.0,3310.0,SOTTILI LIVELLI DI CINERITI ARGILLOSE CON MARNA E CALCARE ARGILLOSO,LANGHIANO INF,LANGHIANO INF
1005539,ASSUNTA 1,COMPLESSO DOLOMITICO INDIFERRENZIATO,3155.6,4692.1,DOLOMIA GRIGIA A GRANA PREVALENTEMENTE FINE CON FREQUENTI VACUOLI E FRATTURE RIEMPITE DA DOLOMITE E LOCALI FRAMMENTI DI SELCE. NELLA PARTE BASSA DOLOMIA ARGILLOSA GRIGIA E GRIGIO SCURA CON LIVELLI DI BRECCIA AD ELEMENTI DOLOMITICI E VELI DI ARGILLA NERA,TRIAS MEDIO,TRIAS SUPERIORE
1862009,GELA 38,,3156.0,3446.0,"CALCARI, MARNE E DOLOMIE",TRIAS,
803084,PC 33,PERDITA TOTALE DI CIRCOLAZIONE,3170.0,3238.8,PERDITA TOTALE DI CIRCOLAZIONE,,
4466002,BENEVENTO 2,,3185.0,3222.0,MARNA ROSSA CON LIVELLI DI BRECCIA A CLASTI DI MDST E PKST FOSSILIFERO,EOCENE,
6536005,BIGNARDI 1D,MARNE DEL CERRO,3201.4,3250.4,MARNE,CENOMANIANO,APTIANO
1862017,GELA 86X,STREPPENOSA,3205.11,3513.11,ALTERNANZA DI ARGILLA E MDST/WKST,,
1862002,CAMMARATA 1,,3208.0,3572.0,CALCARI SELCIFERI,GIURASSICO,
6536005,BIGNARDI 1D,MARNE DEL CERRO,3209.0,3258.0,,APTIANO-ALBIANO-CENOMANIANO,
5442002,PAGLIA 1,FARMA,3215.0,3866.0,FILLADI E METAGREYWACKES,WESTFALIANO,
1860001,PREZIOSO 1,BUSAMBRA,3216.15,3251.15,MUDSTONE LOCALMENTE WACKESTONE,NEOCOMIANO,TITONICO
4466002,BENEVENTO 2,,3222.0,3272.0,PKST E WKST BIANCO-NOCCIOLA BIOCLASTICO BRECCIATO E RICRISTALLIZZATO CON CAVITà CARSICHE RIEMPITE DA MARNA ROSSA,EOCENE,
6720001,CERRO 1,GESSOSO-SOLFIFERA,3228.0,3267.0,,MESSINIANO,
423089,PC 36B,DOLOMIE E CALCARI DOLOMITICI,3230.0,3800.0,"DOLOMIE,CALCARI DOLOMITICI, FILLADI GRAFITOSE",CARBONIFERO,
6927002,FRANCIACORTA 1DIR.,"DOLOMIA A CONCHODON, CALCARI DI ZU, ARGILLITI DI RIVA DI SOLTO",3232.0,3395.0,,TRIASSICO,
9534502,SETTIMO MILANESE 1,GONFOLITE,3237.5,3387.5,"ARENARIA QUARZOSA A GRANA MEDIO-FINE, GRIGIO-CHIARA, DEBOLMENTE CEMENTATA A CEMENTO CARBONATICO, LOCALMENTE PASSANTE AD ARENARIA LITICA A GRANA MEDIO-GROSSA. INTERCALAZIONI E LIVELLI DI ARGILLA SILTOSA GRIGIO SCURA",LANGHIANO,
1007552,S.BIAGIO PEDASO 1,SCAGLIA CINEREA,3240.0,3400.0,MARNE E ARGILLE,,
6536001,BIGNARDI 1,SCAGLIA,3242.0,3336.0,,SENONIANO-PALEOCENE-EOCENE,
5558005,ORATA MARE 1D,SCAGLIA VARIEGATA,3245.0,3375.0,MARNE E CALCARENITI,EOCENE,
6536005,BIGNARDI 1D,MAIOLICA,3250.4,3267.4,CALCARI,BARREMIANO,TITONICO
1860001,PREZIOSO 1,GIARDINI,3251.15,3281.15,WACKESTONE ARGILLOSO,DOGGER,MALM
165813,PC 35B,BASAMENTO METAMORFICO SL,3255.0,3670.0,CALCARE DOLOMITICO-DOLOMIA,SILURIANO,
1000167,ALESSANDRA 1,CORNIOLA-CALCARE AD APTICI,3257.5,3502.5,PACKSTONE OOLITICI ED INTRACLASTICI LEGGERMENTE DOLOMITIZZATI CON INTERCALAZIONI DI WACKESTONE FOSSILIFERI A LAMELLIBRANCHI PELAGICI PASSANTI A DOLOMIE OOLITICHE A GRANA MEDIO-GROSSA ED A BOUNDSTONE A CORALLI FINO A M 3502.5,LIAS INFERIORE ,DOGGER
6536005,BIGNARDI 1D,MAIOLICA,3258.0,3275.0,,BARREMIANO-NEOCOMIANO-TITONICO SUPERIORE,
6236001,RIO CIANO 1,FORMAZIONE MONTESPORNO,3260.0,4200.0,,EOCENE INFERIORE-MEDIO,
1962003,CAMMARATA 3,,3261.0,3383.0,"CALCARI, CALCARI DOLOMITICI E MARNE",GIURASSICO,
1862018,GIAURONE 1,TAORMINA,3263.6,3458.6,DOLOMIA,,
1862005,CAMMARATA 2,,3265.0,3485.0,CALCARI E CALCARI DOLOMITICI,GIURASSICO,
6445002,POMPOSA 1,GALLARE,3266.0,3650.0,MARNE,MESSINIANO,LANGHIANO
6720001,CERRO 1,GALLARE,3267.0,4360.0,,"TORTONIANO-SERRAVALLIANO,LANGHIANO, AQUITANIANO,EOC SUP",
6536005,BIGNARDI 1D,ROSSO AMMONITICO,3267.4,3299.4,CALCARI,MALM,
220861,ELEONORA 1,,3268.0,3365.0,ARENARIE,,
4466002,BENEVENTO 2,,3272.0,3316.0,"WKST E PKST BIANCASTRI FOSSILIFERI, CON LIVELLI DI MARNA ROSSA E DI ARGILLA VERDE BLUASTRA CON PIRITE",SENONIANO,TURONIANO
6536005,BIGNARDI 1D,ROSSO AMMONITICO,3275.0,3307.0,,MALM,
1860001,PREZIOSO 1,INICI,3281.15,4388.15,PACKSTONE/GRAINSTONE LOCALMENTE DOL,LIAS,TRIAS SUP.
1000873,VOLPAGO 1,,3285.0,3380.0,MARNE ARGILLOSE E SILTOSE ,,
5744001,PIEVE S.STEFANO 1,BURANO,3285.5,3848.5,"PREVALENZA DI ANIDRITI E GESSI ALTERNATI A DOLOMIE INTRACLASTICHE, TALORA OOLITICHE, FOSSILIFERE. SILTITI A M 3415. DA M 3658 PREVALENZA DELLA FRAZIONE DOLOMITICA",NORICO,
6536005,BIGNARDI 1D,LUMACHELLA A POSIDONIA ALPINA,3299.4,3320.4,CALCARI,DOGGER,
6826001,BELVEDERE 1,GONFOLITE,3306.0,3798.0,,AQUITANIANO,
6536005,BIGNARDI 1D,LUMACHELLA A POSIDOMIA ALPINA,3307.0,3328.0,,DOGGER,
1008544,S.FILIPPO 1,,3310.0,3407.0,"ALTERNANZE DI MARNA, CALCARE ARGILLOSO, ARGILLA CALCAREA E CINERITI",LANGHIANO INF,LANGHIANO INF
4466002,BENEVENTO 2,,3316.0,3350.0,WKST BIANCO-NOCCIOLA BIOCLASTICO SPESSO RICRISTALLIZZATO,SENONIANO,TURONIANO
6434001,RAVIZZA 1,COLOMBACCI,3318.0,4202.0,,MESSINIANO,
6536005,BIGNARDI 1D,CALCARI GRIGI DI NORIGLIO,3320.4,3472.4,CALCARI,LIAS SUP.,LIAS MED.
6536005,BIGNARDI 1D,CALCARI GRIGI DI NORIGLIO,3328.0,3480.0,,LIAS SUPERIORE/MEDIO,
1006473,SPARVIERO 1 BIS,,3333.0,3366.0,"INTERCALAZIONI DI CALCARE TIPO MDST, FOSSILIFERO, MEDIAMENTE DURO, BIANCASTRO, OCC. CON EPISODI DI PKST INTRABIOCLASTICO, DI SELCI VARICOLORI, MICROFRATTURATE E DI ARGILLA NERASTRA BITUMINOSA",DOGGER-MALM,
1004668,AMANDA 1 BIS,CALCARI OOLITICI DI STOLAZ,3334.37,4022.37,"DOLOMIA NOCCIOLA CRISTALLINA A GRANA GROSSA, CON RELITTI SFUMATI DI OOLITI BEN SVILUPPATE E CLASSATE",LIAS,
6721001,LACCHIARELLA 2,MARNE DI GALLARE,3336.1,3381.1,MARNE E ARGILLE,EOCENE SUP.,
1002267,MILVA 1,,3340.0,3750.0,"ARGILLA, ARGILLA SILTOSO-SABBIOSA CON INTERCALAZIONI DI SABBIA QUARZOSO-MICACEA",PLIOCENE MEDIO,PLIOCENE MEDIO
5241001,PC 30,ROCCE TERMOMETAMORFICHE S.L.,3340.0,3565.0,"CALCARI DOLOMITICI,DOLOMIE,CALCARI RICRISTALLIZATI",NON DEFINITA,
920005,VALENTANO 4,FILONE STRATO,3340.0,3360.0,"LAVE,SIENITI,MINERALIZZAZIONI",QUATERNARIO,
4466002,BENEVENTO 2,,3350.0,3417.0,WKST E PKST GRIGIO SCURO E BIANCASTRO FOSSILIFERO-INTRACLASTICO. IN PARTE DOLOMITIZZATO CON LIVELLI DI ARGILLA VERDASTRA,SENONIANO,TURONIANO
38606,DOLMI 4,B.M. Gneiss,3350.0,3912.0,GNEISS,PALEOZOICO,
920005,VALENTANO 4,,3360.0,3497.0,"ARGILLITI,SILTITI,CALC.MARN.,AREN.,",EOCENE,CRETACEO
6822004,POBBIANO 1,,3360.3,4190.3,ARGILLE ED ARENARIE,OLIGOCENE,
220861,ELEONORA 1,,3365.0,3500.0,ARGILLE E ARENARIE,,
1006473,SPARVIERO 1 BIS,ROSSO AMMONITICO,3366.0,3400.0,"INTERCALAZIONI DI CALCARE TIPO MDST, A LAMELLIBRANCHI PELAGICI, MEDIAMENTE DURO, BIANCASTRO, DI SELCI VARICOLORI, MICROFRATTURATE E DI ARGILLITI SILICIZZATE, SCURE",LIAS SUPERIORE,
1003847,GENZIANA 1,HYBLA,3372.0,3650.0,"MARNA GRIGIO-VERDASTRA, TENERA, DEBOLMENTE SILTOSA CON LIVELLI DI MUDSTONE, LOCALMENTE WACKESTONE, GRIGIO-BIANCASTRI DA DURI A MEDIAMENTE DURI, FOSSILIFERI",APTIANO,HAUTERVIANO
1005781,GENZIANA 1 DIR A,HYBLA,3372.0,3650.0,"MARNA GRIGIO-VERDASTRA, TENERA, DEBOLMENTE SILTOSA CON LIVELLI DI MUDSTONE, LOCALMENTE WACKESTONE, GRIGIO-BIANCASTRI DA DURI A MEDIAMENTE DURI, FOSSILIFERI",APTIANO,HAUTERVIANO
1962001,POZZILLO 1,,3372.0,3525.0,CALCARI CON SELCE E MARNE,CRETACEO,
1000873,VOLPAGO 1,SCAGLIA BIANCA,3380.0,3442.0,"CALCILUTITI MARNOSE, MARNE E CALCARI CLASTICI",EOCENE INF,
6721001,LACCHIARELLA 2,MARNE DI GALLARE,3381.1,3421.1,MARNE E ARGILLE,EOCENE MED.,
9534502,SETTIMO MILANESE 1,MARNE DI GALLARE,3387.5,4066.5,"ARGILLE GRIGIO SCURE SILTOSO-SABBIOSE, CON RARI E SOTTILI LIVELLI DI ARENARIA LITICA GRIGIO CHIARA A GRANA FINE, PASSANTE AD ARENARIA QUARZOSA, DEBOLMENTE CEMENTATA A CEMENTO CARBONATICO",LANGHIANO,AQUITANIANO
6445001,CODIGORO 1,,3393.2,3514.2,MARNE ARENACEE,MIOCENE,
6444003,VARANO 1,,3394.55,3411.55,GESSI ED ARGILLE SILTOSE,MIOCENE,
6826001,BELVEDERE 1,GONFOLITE,3397.0,4355.0,,OLIGOCENE MEDIO/SUPERIORE,AQUITANIANO
3775001,CASTELLANA 1,,3399.0,4194.0,LOGS NON REGISTRATI,CRETACEO INF.,
1007552,S.BIAGIO PEDASO 1,SCAGLIA,3400.0,4206.0,MUDSTONE E WACKESTONE TALORA ARGILLOSI,CENOMANIANO,EOCENE SUP
303678,SELVACCIA 3,B.M. Gneiss,3400.0,3659.0,GNEISS,,
1006473,SPARVIERO 1 BIS,,3400.0,3416.0,"MARNA GRIGIO SCURA, NERASTRA, DA TENERA A MEDIAMENTE DURA, COMPATTA",LIAS SUPERIORE,
6629001,PIADENA 5,,3408.5,3505.7,SABBIE E ARGILLE,MIOCENE,
1005804,BEA 1,,3413.0,3451.0,MARNE E GESSI,MIOCENE,
1006473,SPARVIERO 1 BIS,CORNIOLA,3416.0,3470.0,"CALCARE TIPO MDST, A RADIOLARI E RARE SPICOLE DI SPUGNA, DURO, COMPATTO CON NODULI E/O LISTE DI SELCE",LIAS MEDIO,
4466002,BENEVENTO 2,,3417.0,3611.0,"FITTE ALTERNANZE DI WKST GRIGIO CHIARO FOSSILIFERO E PKST BIANCASTRO E NOCCIOLA, INTRACLASTICO FOSSILIFERO E PELLETTIFERO LOCALMENTE RICRISTALLIZZATI",CENOMANIANO,ALBIANO
6721001,LACCHIARELLA 2,SCAGLIA,3421.1,3490.1,CALCARI,CRETACEO SUP.,
696507,PC 27B,PERDITA TOTALE DI CIRCOLAZIONE,3422.45,3465.0,PERDITA TOTALE DI CIRCOLAZIONE,,
6438002,SPADA 1,,3426.1,3631.1,MARNE SILTOSE,OLIGOCENE,
99301,AQUILA 3,,3431.0,3992.0,MARNE E CALCARI,,
1004392,COLONNELLA 1,,3432.0,3663.0,"ARGILLA CALCAREA LOCALMENTE SILTOSA CON LIVELLI DI SABBIA E DI ARENARIA POCO CONSOLIDATA, FINE A MEDIA, A CEMENTO ARGILLO-CARBONATICO. MICA E GLAUCONITE. MICROFAUNA PIU' O MENO ABBONDANTE",,PLIOCENE INFERIORE
6630006,PIADENA 23,,3440.5,5245.5,MARNE CON SABBIE,MIOCENE,
621466,GELA 90 DIR A,,3442.0,3620.0,DOLOMIE,,
6944001,BALLAN 1,,3449.6,4295.6,VULCANITI,LADINICO,
349233,PERLA 7X,,3450.0,4222.0,CALCARI E ARGILLE,,
1006473,SPARVIERO 1 BIS,CORNIOLA,3470.0,3732.0,"CALCARE TIPO MDST, A RADIOLARI E SUBORDINATE SPICOLE DI SPUGNA, DA MODERATAMENTE DURO A TENERO CON LISTE E/O NODULI DI SELCE E CON SOTTILI INTERCALAZIONI DI MARNA MARRONE CHIARO, BRUNASTRA, TENERA, LAVABILE",LIAS MEDIO,
6630002,PIADENA 3,,3475.55,4332.55,"MARNE,ARENARIE,CIOTTOLI E SABBIE",MIOCENE,
5533001,MONTEVERDI 7,CORPO INTRUSICO: FILONE STRATO,3480.0,3490.0,GRANITO,PLEISTOCENE,
6717001,MORTARA 1,,3482.1,3921.1,MARNE E ARGILLE,TORTONIANO,
4128991,MALOSSA 9,GONFOLITE CON INTERCALAZIONI DI MARNE DI GALLARE,3487.3,3962.3,"ARENARIE LITICHE A GRANA FINE E MEDIA, A CEMENTO CARBONATICO, TALORA PASSANTI NELLA PARTE MEDIO BASSA A CALCARE PREVALENTEMENTE ARENACEO, A VOLTE FOSSILIFERO, CON LIVELLI DI MARNA",OLIGOCENE SUP.,
6630003,PIADENA 7,,3487.5,3502.3,SABBIE E MARNE,MIOCENE,
718987,AGNESE 1,,3490.0,3830.0,"ARGILLE, SABBIE E ARENARIE",,
5533001,MONTEVERDI 7,GNEISS ANFIBOLITICI,3490.0,3712.0,GNEISS,PRECAMBRIANO,
741823,PC 30A,DOLOMIE CALCARI DOLOMITICI,3490.0,4125.0,DOLOMIA-CALCARE DOLOMITICO-FILLADI GRAFITOSE-METAGREYWACKE-CALCARE RICRISTALLIZZATO,CARBONIFERO,
6825010,S.BARTOLOMEO 4,GALLARE,3490.0,3756.0,MARNE,AQUITANIANO,
6721001,LACCHIARELLA 2,MARNA DI BRUNTINO,3490.1,3498.1,MARNE,GIURASSICO,
6721001,LACCHIARELLA 2,SASSO DELLA LUNA,3490.1,3498.1,MARNE,GIURASSICO,
6621004,VALLE SALIMBENE 1,,3492.0,4315.0,MARNE E ARENARIE,MIOCENE,
6529005,S.ALESSANDRO 1A DIR.,FUSIGNANO,3498.0,3525.0,,MESSINIANO,
6721001,LACCHIARELLA 2,MAIOLICA,3498.1,3739.1,CALCARI,CRETACEO INF.,
502332,LAMARELLO 1,FORMAZ. MICASCISTI GRANATIFERI,3501.0,3505.0,MICASCISTI,PALEOZOICO,
1000167,ALESSANDRA 1,,3502.5,4832.5,"DOLOMIE VACUOLARI DI COLORE NOCCIOLA, PREVALENTEMENTE A GRANA GROSSA CON INTERCALATE A TRATTI DOLOMIE INTRACLASTICHE A GRANA VARIABILE DA MEDIA A FINISSIMA",TRIASSICO SUPERIORE,
6529004,S.ALESSANDRO 1,FUSIGNANO,3502.5,3748.0,,MESSINIANO,
123685,ALFINA 15,,3505.0,4826.0,"CALC.MARN.,MARNE,ANIDRITI,DOLOMIE",OLIGOCENE,NORICO
1862017,GELA 86X,TAORMINA,3513.11,3594.11,DOLOMIA,,
1006464,ASPASIA 1,,3520.0,5085.0,"MARNE, ARENARIE, TRACCE DI GESSO",MIOCENE,
1962001,POZZILLO 1,,3525.0,3958.0,CALCARI E DOLOMIE,GIURASSICO,
6534001,S.GIOVANNI 1,SCAGLIA,3543.0,4026.0,,SENONIANO/PALEOCENE/EOCENE INFERIORE-MEDIO,
6445003,POMPOSA 2D,ARGILLE DEL SANTERNO,3549.0,3662.0,ARGILLE,PLIOCENE,
159482,Porto Corsini Mare W20DIR,,3557.0,3659.0,SABBIE E ARGILLE,,
6820001,TRENNO 1,GONFOLITE,3565.0,4500.0,,MIOCENE INFERIORE-OLIGOCENE SUPERIORE,
1006870,ALBA 1,,3570.0,3840.0,SABBIE E ARGILLE,MIOCENE,
4865003,CASALBORDINO 2,,3570.0,4023.5,CALCARI,CRETACEO,GIURASSICO
829110,PREZIOSO EST 1,,3571.0,4753.0,CALCARI E ARGILLE,,
1862002,CAMMARATA 1,,3572.0,3733.8,CALCARI DOLOMITICI E DOLOMIE,TRIAS,
535966,CARBOLI 11A,,3580.0,3825.0,"FILLADI,QUARZITI",PALEOZOICO,
8877251,ADA 1,,3581.7,5041.7,DOLOMIE E CALCARI,GIURASSICO,
4466002,BENEVENTO 2,,3611.0,3715.0,WKST BIANCASTRO BIOCLASTICO E PKST NOCCIOLA PELOIDALE-INTRACLASTICO CON UN LIVELLO DI BRECCIA A 3640 E CLASTI CALCAREI E MATRICE DI ARGILLA MARRONE CON QUARZO,APTIANO,BARREMIANO
6540002,CASAGLIA 1,,3616.65,3795.65,CALCARI MARNOSI,CRETACEO,
1002230,BASIL 1BIS,,3620.0,3639.0,MARNE E GESSI,MIOCENE,
7052001,CESAROLO 1,,3620.0,4327.0,DOLOMIE,TRIASSICO,
6438002,SPADA 1,,3631.1,3821.1,"CHALKY,MUDSTONE,WACKESTONE",EOCENE,
6528002,BRE'1,,3638.0,5968.0,"MARNE,ARENARIE E SILTITI",MIOCENE,
1003847,GENZIANA 1,CHIARAMONTE,3650.0,3726.0,"MUDSTONE BIANCO-GRIGIASTRO, MEDIAMENTE DURO, FOSSILIFERO CON LIVELLI E/O NODULI DI SELCE VARICOLORI",,
1005781,GENZIANA 1 DIR A,CHIARAMONTE,3650.0,3728.0,"MUDSTONE BIANCO-GRIGIASTRO, MEDIAMENTE DURO, FOSSILIFERO CON LIVELLI E/O NODULI DI SELCE VARICOLORI",VALANGINIANO,BERRIASIANO
159482,Porto Corsini Mare W20DIR,,3659.0,4597.0,"SABBIE, ARENARIE E ARGILLE",,
6445003,POMPOSA 2D,GALLARE,3662.0,3866.0,MARNE,MIOCENE SUP.,MIOCENE MED.
4466002,BENEVENTO 2,,3715.0,3916.0,"WKST NOCCIOLA SCURO, BIOCLASTICO, PASSANTE A PKST NOCCIOLA SCURO INTRACLASTICO E FOSSILIFERO",APTIANO,BARREMIANO
1003847,GENZIANA 1,BUCCHERI,3726.0,3779.0,"MUDSTONE/WACKESTONE GRIGIO, LOCALMENTE ROSATO-BIANCASTRO, DURO, FOSSILIFERO CON LIVELLI DI MARNA GRIGIO-VERDASTRA E QUALCHE NODULO DI SELCE",MALM,DOGGER
1005781,GENZIANA 1 DIR A,BUCCHERI,3728.0,3779.0,"MUDSTONE/WACKESTONE GRIGIO, LOCALMENTE ROSATO-BIANCASTRO, DURO, FOSSILIFERO CON LIVELLI DI MARNA GRIGIO-VERDASTRA E QUALCHE NODULO DI SELCE",MALM,DOGGER
6044001,SARSINA 1,SCHLIER-BISCIARO,3730.0,4205.0,,LANGHIANO,
